co-benefit_type,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,sum,population,households,LSOA code,LSOA name (Eng),WIMD 2025 overall rank ,WIMD 2025 overall decile,WIMD 2025 overall quintile
excess_heat,0.0,-4.05e-09,9.26e-09,-1.04e-08,-4.9e-09,-5.6e-08,3.04e-09,9.76e-08,8.24e-08,5.27e-09,2.96e-07,1.66e-07,1.15e-08,2.27e-07,2.13e-07,5.89e-07,2.82e-07,3.03e-07,3.22e-07,3.47e-07,3.75e-07,3.8e-07,3.88e-07,3.92e-07,3.98e-07,6.6e-07,5.47e-06,2875,1101,W01001816,Pentwyn 8,523,3,2
hassle_costs,-0.059214582,-0.070672775,-0.081824042,-0.092930926,-0.103852986,-0.114570319,-0.115475484,-0.116321307,-0.117113992,-0.117844825,-0.118523317,-0.119048999,-0.119508857,-0.119895601,-0.12021197,-0.120448999,-0.12036823,-0.120214617,-0.119987788,-0.119695953,-0.119356342,-0.118803063,-0.118204016,-0.117562376,-0.116878997,-0.116172386,-2.894702749,2875,1101,W01001816,Pentwyn 8,523,3,2
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875,1101,W01001816,Pentwyn 8,523,3,2
physical_activity,0.034669755,0.049641036,0.061085094,0.070671826,0.079568876,0.088205716,0.092121692,0.095935952,0.099616594,0.103230744,0.106801169,0.110057839,0.113220043,0.116338819,0.11938324,0.122344287,0.124996947,0.127551995,0.130055107,0.132489782,0.134821418,0.136864625,0.138784735,0.140678484,0.142508049,0.144232777,2.815876601,2875,1101,W01001816,Pentwyn 8,523,3,2
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875,1101,W01001816,Pentwyn 8,523,3,2
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2875,1101,W01001816,Pentwyn 8,523,3,2
sum,-0.019810325,-0.013271629,-0.000147167,0.001908973,0.003724166,0.008926382,0.017210785,0.029973744,0.042243044,0.056559656,0.069323494,0.085626611,0.096082526,0.109661049,0.123888446,0.136370252,0.147151069,0.156599452,0.164511775,0.173261799,0.180841331,0.185717641,0.188195745,0.189579142,0.192442127,0.194260298,2.520830386,2875,1101,W01001816,Pentwyn 8,523,3,2
air_quality,0.002331845,0.003773149,0.004861896,0.006284883,0.008106353,0.010757256,0.013712651,0.017685649,0.022090577,0.026420733,0.031245351,0.035800405,0.040186227,0.044416424,0.048405194,0.052172121,0.055404534,0.058332214,0.060906425,0.063102181,0.06490351,0.065969657,0.06608213,0.065696824,0.065276592,0.064874635,0.998799416,1416,582,W01001817,Pentwyn 9,1038,6,3
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416,582,W01001817,Pentwyn 9,1038,6,3
dampness,0.0,1.55e-07,3.89e-05,5.8e-05,6.84e-05,0.0003509,0.000249723,0.000291627,0.000322027,0.000531134,0.000446076,0.000901459,0.000578397,0.000582471,0.000596248,0.000631035,0.000688035,0.000694442,0.000703833,0.000865963,0.000921867,0.000921399,0.000927117,0.000939429,0.000944174,0.001006002,0.014258813,1416,582,W01001817,Pentwyn 9,1038,6,3
diet_change,0.0,0.0,0.005002338,0.005026333,0.00498955,0.004934359,0.004873736,0.004811624,0.004749231,0.004686966,0.004625025,0.004563601,0.004502861,0.004442869,0.004383655,0.004325242,0.004267599,0.004210681,0.004154457,0.004098887,0.004043865,0.003989282,0.003935081,0.003881198,0.003827574,0.003774168,0.106100182,1416,582,W01001817,Pentwyn 9,1038,6,3
excess_cold,0.0,6.2e-05,0.00010398,0.000295295,0.000360784,0.000587342,0.000826628,0.001849847,0.002209577,0.003984462,0.00379771,0.005799829,0.006462329,0.006887666,0.010426927,0.01112257,0.011588816,0.012849204,0.013194249,0.014066244,0.014612921,0.014911739,0.015343487,0.015197873,0.015055272,0.015119278,0.196716029,1416,582,W01001817,Pentwyn 9,1038,6,3
excess_heat,0.0,-1.74e-09,1.62e-09,-5.11e-09,-4.04e-09,-2.4e-08,-1.19e-09,4.22e-08,3.78e-08,7.89e-10,1.41e-07,7.94e-08,6.11e-09,1.12e-07,1.11e-07,3.07e-07,1.45e-07,1.59e-07,1.75e-07,1.89e-07,2.05e-07,2.08e-07,2.12e-07,2.16e-07,2.18e-07,3.59e-07,2.89e-06,1416,582,W01001817,Pentwyn 9,1038,6,3
hassle_costs,-0.029164469,-0.034807878,-0.040300119,-0.045770501,-0.051149853,-0.056428373,-0.056874186,-0.057290772,-0.057681187,-0.058041138,-0.05837531,-0.05863422,-0.05886071,-0.05905119,-0.059207009,-0.059323751,-0.05928397,-0.059208312,-0.059096594,-0.058952859,-0.058785593,-0.058513091,-0.058218048,-0.057902026,-0.057565447,-0.057217426,-1.425704032,1416,582,W01001817,Pentwyn 9,1038,6,3
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416,582,W01001817,Pentwyn 9,1038,6,3
physical_activity,0.019564015,0.028013304,0.034473611,0.039883021,0.044903588,0.049778741,0.051991139,0.054147834,0.056225565,0.058265328,0.060281135,0.062121305,0.063908576,0.065669764,0.067389809,0.069063653,0.070564233,0.072008638,0.073422004,0.074797032,0.076113854,0.077269261,0.078355693,0.07942852,0.08046532,0.081442271,1.589547214,1416,582,W01001817,Pentwyn 9,1038,6,3
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416,582,W01001817,Pentwyn 9,1038,6,3
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416,582,W01001817,Pentwyn 9,1038,6,3
sum,-0.007268609,-0.002959272,0.004180608,0.005777026,0.007278818,0.009980201,0.01477969,0.021495851,0.027915828,0.035847486,0.042020128,0.050552458,0.056777686,0.062948116,0.071994935,0.077991177,0.083229392,0.088887026,0.093284549,0.097977637,0.101810629,0.104548455,0.106425672,0.107242034,0.108003703,0.108999287,1.479720511,1416,582,W01001817,Pentwyn 9,1038,6,3
air_quality,0.002587097,0.00418617,0.005394096,0.006972847,0.008993701,0.011934781,0.015213682,0.019621578,0.024508684,0.029312833,0.03466557,0.039719235,0.044585143,0.049278392,0.053703786,0.057883052,0.061469295,0.064717449,0.067573442,0.070009552,0.072008061,0.073190911,0.073315697,0.072888214,0.072421982,0.071976025,1.108131275,1571,624,W01001818,Pentwyn 10,741,4,2
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571,624,W01001818,Pentwyn 10,741,4,2
dampness,0.0,1.58e-07,6.81e-05,0.000218214,0.000220315,0.000334574,0.000171534,0.000260166,0.000272601,0.000572124,0.000525484,0.000902949,0.00068957,0.000704138,0.000816228,0.00085044,0.000910875,0.000919221,0.000916715,0.001014874,0.001052863,0.001047256,0.001053522,0.001087368,0.001139292,0.00116704,0.016915621,1571,624,W01001818,Pentwyn 10,741,4,2
diet_change,0.0,0.0,0.00554991,0.005576532,0.005535723,0.005474491,0.005407231,0.00533832,0.005269098,0.005200017,0.005131295,0.005063147,0.004995759,0.0049292,0.004863504,0.004798697,0.004734744,0.004671596,0.004609217,0.004547565,0.004486519,0.004425962,0.004365828,0.004306047,0.004246553,0.0041873,0.117714255,1571,624,W01001818,Pentwyn 10,741,4,2
excess_cold,0.0,2.89e-05,0.000135943,0.000207231,0.000468492,0.000628208,0.000932618,0.001854794,0.002559515,0.003980471,0.003928282,0.006049358,0.005555875,0.007005511,0.008513702,0.009830559,0.010716815,0.01162871,0.011618188,0.013087931,0.013429273,0.013342452,0.013175272,0.013343332,0.013200679,0.014272933,0.179495044,1571,624,W01001818,Pentwyn 10,741,4,2
excess_heat,0.0,-1.2e-09,3.11e-09,-3.76e-09,-2.41e-09,-2.67e-08,1.46e-09,4.61e-08,4.12e-08,1.82e-09,1.54e-07,8.53e-08,5.29e-09,1.17e-07,1.14e-07,3.07e-07,1.48e-07,1.6e-07,1.7e-07,1.84e-07,2e-07,2.03e-07,2.05e-07,2.1e-07,2.11e-07,3.5e-07,2.88e-06,1571,624,W01001818,Pentwyn 10,741,4,2
hassle_costs,-0.032356908,-0.038618063,-0.044711503,-0.05078069,-0.056748884,-0.062605207,-0.063099821,-0.063562008,-0.063995159,-0.064394511,-0.064765263,-0.065052514,-0.065303797,-0.065515126,-0.065688002,-0.065817523,-0.065773388,-0.065689448,-0.065565501,-0.065406032,-0.065220457,-0.064918126,-0.064590786,-0.064240171,-0.063866749,-0.063480633,-1.58176627,1571,624,W01001818,Pentwyn 10,741,4,2
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571,624,W01001818,Pentwyn 10,741,4,2
physical_activity,0.013450686,0.019260195,0.023702159,0.02742319,0.03087691,0.034229726,0.035750943,0.037233421,0.038663008,0.040066517,0.041452553,0.042717884,0.043946765,0.045158383,0.046341645,0.047492179,0.048523537,0.049516824,0.05048964,0.051436041,0.052342373,0.053136978,0.053883906,0.05462122,0.05533371,0.056005624,1.093056017,1571,624,W01001818,Pentwyn 10,741,4,2
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571,624,W01001818,Pentwyn 10,741,4,2
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571,624,W01001818,Pentwyn 10,741,4,2
sum,-0.016319125,-0.015142641,-0.009861292,-0.01038268,-0.010653745,-0.010003454,-0.005623812,0.000746317,0.007277788,0.014737453,0.020938075,0.029400144,0.03446932,0.041560615,0.048550977,0.055037711,0.060582026,0.065764512,0.069641871,0.074690115,0.078098832,0.080225636,0.081203644,0.08200622,0.082475678,0.084128639,0.933548825,1571,624,W01001818,Pentwyn 10,741,4,2
air_quality,0.013247501,0.016154672,0.019148836,0.022106734,0.024834076,0.02780314,0.031027427,0.036752651,0.043202783,0.049549338,0.056275063,0.062630348,0.069143052,0.075502291,0.081570515,0.087242603,0.092111815,0.096626374,0.100601211,0.103972104,0.106725965,0.108310312,0.108324733,0.107515687,0.106663739,0.105846922,1.752889892,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
congestion,0.053940648,0.092986539,0.122603919,0.143624502,0.156961271,0.193314165,0.174591718,0.156261589,0.135429577,0.114218115,0.105443501,0.067212396,0.030712186,0.004271086,-0.019416791,-0.046300638,-0.07404735,-0.092589452,-0.111298847,-0.132374537,-0.153527632,-0.1725533,-0.193294108,-0.215361066,-0.234403629,-0.287903204,-0.181499342,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
dampness,0.0,1.23e-07,1.78e-05,1.63e-06,0.000110524,0.000346982,6.54e-05,0.000222049,0.000227946,0.00030046,0.00038401,0.000838252,0.000541444,0.000594683,0.000471345,0.000526772,0.000753047,0.000857037,0.000873049,0.000881493,0.000765802,0.000813007,0.00080855,0.000829196,0.000857588,0.000865487,0.012953676,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
diet_change,0.0,0.0,0.008273641,0.008313328,0.00825249,0.008161207,0.008060938,0.007958209,0.007855014,0.00775203,0.007649582,0.007547989,0.007447529,0.007348304,0.007250368,0.007153754,0.007058415,0.006964275,0.006871284,0.006779374,0.00668837,0.006598092,0.006508447,0.006419326,0.006330634,0.006242303,0.175484903,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
excess_cold,0.0,0.008888745,0.000719783,0.000942363,0.001251789,0.013851649,0.00253206,0.003565991,0.00460135,0.016334866,0.008059402,0.025158452,0.011744278,0.019281928,0.02054114,0.023961348,0.026553726,0.028086627,0.032888325,0.03726395,0.038660465,0.039009315,0.038774475,0.038522341,0.038259271,0.038707951,0.51816159,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
excess_heat,0.0,-7.31e-09,7.47e-10,-1.97e-08,-1.7e-08,-6.57e-08,-1.59e-08,8.1e-08,6.73e-08,-1.51e-08,3.11e-07,1.61e-07,-5.21e-09,2.41e-07,2.28e-07,6.76e-07,3.06e-07,3.43e-07,3.73e-07,4.07e-07,4.45e-07,4.59e-07,4.68e-07,4.76e-07,4.83e-07,8.33e-07,6.21e-06,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
hassle_costs,-0.043657279,-0.052105088,-0.06032661,-0.068515409,-0.076567943,-0.084469536,-0.085095539,-0.085678634,-0.086223409,-0.08672346,-0.087185803,-0.087536572,-0.087839798,-0.088090141,-0.088289635,-0.088431715,-0.088341393,-0.088198589,-0.088003038,-0.087760774,-0.087484429,-0.087052437,-0.086587893,-0.086093109,-0.0855687,-0.085028199,-2.126855132,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
noise,0.0,0.003832607,0.003703002,0.00357778,0.003456792,0.022844343,0.022305803,0.018565508,0.018164799,0.017774284,0.017866138,0.017485057,0.017113567,0.01675139,0.016398261,0.016409571,0.01606633,0.015731568,0.015405044,0.015086526,0.015079173,0.01476977,0.014467867,0.014173253,0.013885726,0.013917381,0.36483154,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
physical_activity,0.17405194,0.249136376,0.306545643,0.354357737,0.398661583,0.441921312,0.461548195,0.480780111,0.499036582,0.516919904,0.534924001,0.551173317,0.566955326,0.582396519,0.597524304,0.612517887,0.625817231,0.638535716,0.650852332,0.662830661,0.674399012,0.683619397,0.69228204,0.701013785,0.708836394,0.7179921,14.08462941,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
road_repairs,0.000822664,0.000981159,0.001043783,0.001009538,0.001251342,0.001467657,0.001242576,0.001023272,0.000765877,0.000504993,0.00031311,-0.000145801,-0.000609885,-0.000923964,-0.001213108,-0.001638497,-0.001882399,-0.002082096,-0.0022893,-0.002530468,-0.002867007,-0.00304966,-0.003284446,-0.003532256,-0.003744661,-0.004274691,-0.023642268,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
road_safety,0.014316233,0.024673366,0.033083069,0.03944336,0.043935388,0.050371964,0.046221419,0.042090885,0.037017002,0.031665665,0.029214115,0.019036647,0.008362899,0.000697279,-0.006664661,-0.015956133,-0.022866232,-0.028923778,-0.035379898,-0.042932437,-0.051906142,-0.058550403,-0.066847252,-0.075796757,-0.084046711,-0.100885587,-0.1706267,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
sum,0.212721707,0.344548492,0.434812867,0.504861543,0.562147295,0.675612817,0.662499981,0.661541712,0.660077588,0.66829618,0.67294343,0.663400246,0.623570593,0.617829616,0.608171966,0.595485628,0.581223496,0.575008025,0.570520535,0.561216299,0.546534022,0.531914552,0.511152881,0.487690876,0.467070134,0.405481296,14.40633378,2342,966,W01001819,Pentyrch and St Fagans 4,1840,10,5
air_quality,0.001969707,0.003178931,0.004096216,0.005295103,0.006829717,0.00906314,0.011553102,0.014900409,0.018611623,0.022259841,0.02632465,0.030162347,0.033857464,0.037421465,0.04078206,0.043955749,0.046679102,0.049145714,0.051314524,0.053164479,0.054682124,0.055580368,0.055675128,0.055350502,0.054996451,0.054657796,0.841507712,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
dampness,0.0,3.44e-08,6.9e-08,1.55e-05,3.04e-05,0.000115329,9.21e-05,0.000123065,0.000151927,0.000229459,0.000231598,0.000444763,0.000291511,0.000297722,0.000302548,0.000317215,0.00039072,0.000409726,0.000428444,0.000470697,0.000463795,0.000477895,0.000481122,0.000487029,0.000507981,0.000519775,0.007280424,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
diet_change,0.0,0.0,0.00421454,0.004234757,0.004203766,0.004157268,0.004106191,0.004053861,0.004001294,0.003948835,0.003896649,0.003844898,0.003793724,0.00374318,0.003693291,0.003644077,0.003595512,0.003547558,0.003500189,0.00345337,0.003407013,0.003361027,0.003315362,0.003269964,0.003224785,0.003179789,0.0893909,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
excess_cold,0.0,1.41e-05,0.000142239,0.000319595,0.000480432,0.001948202,0.001394857,0.002146227,0.002646778,0.004773793,0.004290096,0.007497052,0.008401922,0.009027197,0.011213004,0.012601229,0.014376058,0.014793439,0.014972252,0.01620568,0.017475965,0.017301553,0.017204459,0.018327214,0.018335181,0.018439323,0.234327847,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
excess_heat,0.0,-2.22e-10,9.91e-10,-4.79e-09,-4.03e-09,-2.21e-08,-3.21e-09,3.47e-08,3.54e-08,-7.84e-10,1.32e-07,7.5e-08,3.06e-09,1.04e-07,1.02e-07,2.81e-07,1.31e-07,1.46e-07,1.6e-07,1.72e-07,1.86e-07,1.89e-07,1.95e-07,1.98e-07,2e-07,3.34e-07,2.64e-06,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
hassle_costs,-0.024571477,-0.029326129,-0.03395342,-0.038562294,-0.043094474,-0.047541701,-0.047917305,-0.048268285,-0.048597215,-0.048900479,-0.049182023,-0.049400159,-0.04959098,-0.049751461,-0.049882741,-0.049981098,-0.049947582,-0.049883839,-0.049789715,-0.049668616,-0.049527693,-0.049298106,-0.049049527,-0.048783274,-0.048499702,-0.048206489,-1.201175784,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
physical_activity,0.025875599,0.037048921,0.045592048,0.052740632,0.059373505,0.065817792,0.068742318,0.07159548,0.074338652,0.07703033,0.079695552,0.082126007,0.084486949,0.086811151,0.089082328,0.091296549,0.093273112,0.095166135,0.097017038,0.098817371,0.100531021,0.102043306,0.103465539,0.104872531,0.106228708,0.107464695,2.100533269,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
sum,0.003273829,0.010915857,0.020091693,0.024043288,0.027823342,0.033560008,0.03797126,0.044550792,0.051153094,0.059341778,0.065256654,0.074674983,0.081240593,0.087549358,0.095190592,0.101834002,0.108367053,0.113178879,0.117442892,0.122443153,0.127032411,0.129466232,0.131092278,0.133524164,0.134793604,0.136055223,2.071867012,1193,516,W01001820,Pentyrch and St Fagans 5,1629,9,5
air_quality,0.002952683,0.004777723,0.006156342,0.007958189,0.010264612,0.0136213,0.017363547,0.022394328,0.027972038,0.033455066,0.039564205,0.04533201,0.050885526,0.056241983,0.061292736,0.06606258,0.070155599,0.073862754,0.077122331,0.079902691,0.082183611,0.083533612,0.08367603,0.08318814,0.082656024,0.082147048,1.264722708,1793,551,W01001821,Penylan 1,1713,9,5
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793,551,W01001821,Penylan 1,1713,9,5
dampness,0.0,1.36e-07,2.93e-05,0.00014275,0.000128326,0.000238992,0.000135473,0.000198268,0.000215762,0.000373712,0.000363629,0.000683339,0.000502419,0.000495945,0.000520378,0.000592023,0.000660989,0.000676498,0.000717652,0.00076978,0.000775502,0.000783377,0.000799315,0.000814064,0.000844403,0.000850245,0.012312277,1793,551,W01001821,Penylan 1,1713,9,5
diet_change,0.0,0.0,0.006334175,0.006364559,0.006317983,0.006248098,0.006171333,0.006092685,0.00601368,0.005934838,0.005856405,0.005778627,0.005701716,0.005625751,0.005550772,0.005476807,0.005403817,0.005331745,0.005260552,0.005190187,0.005120515,0.0050514,0.004982769,0.004914539,0.004846638,0.004779013,0.134348604,1793,551,W01001821,Penylan 1,1713,9,5
excess_cold,0.0,2.96e-05,0.000161059,0.000355769,0.000531709,0.000706477,0.001033602,0.002020421,0.002822201,0.004615673,0.004459188,0.007067782,0.006902805,0.008121066,0.009474932,0.010002247,0.011508138,0.012872786,0.01332723,0.014827054,0.01529165,0.015367627,0.015247443,0.01647135,0.016405339,0.016571316,0.206194464,1793,551,W01001821,Penylan 1,1713,9,5
excess_heat,0.0,-1e-09,2.63e-09,-5.28e-09,-2.65e-09,-2.87e-08,-2.37e-10,5.16e-08,4.75e-08,1.67e-09,1.77e-07,9.67e-08,7.76e-09,1.39e-07,1.34e-07,3.63e-07,1.75e-07,1.88e-07,2.09e-07,2.21e-07,2.44e-07,2.49e-07,2.54e-07,2.57e-07,2.62e-07,4.32e-07,3.47e-06,1793,551,W01001821,Penylan 1,1713,9,5
hassle_costs,-0.036929303,-0.04407523,-0.051029742,-0.057956574,-0.064768141,-0.071452028,-0.072016537,-0.072544036,-0.073038396,-0.073494181,-0.073917324,-0.074245167,-0.074531959,-0.074773152,-0.074970456,-0.07511828,-0.075067908,-0.074972107,-0.074830645,-0.074648641,-0.074436842,-0.074091788,-0.073718192,-0.073318031,-0.072891841,-0.072451161,-1.805287662,1793,551,W01001821,Penylan 1,1713,9,5
noise,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793,551,W01001821,Penylan 1,1713,9,5
physical_activity,0.018238948,0.026116414,0.032139609,0.037184619,0.041867032,0.046412991,0.048475674,0.050486137,0.052424163,0.054326674,0.056205948,0.057921455,0.059587593,0.061230011,0.062834152,0.064394283,0.065792715,0.067139323,0.068457861,0.069740598,0.070969009,0.072046069,0.073058526,0.07405819,0.075024204,0.075935079,1.482067277,1793,551,W01001821,Penylan 1,1713,9,5
road_repairs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793,551,W01001821,Penylan 1,1713,9,5
road_safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793,551,W01001821,Penylan 1,1713,9,5
sum,-0.015737672,-0.013151358,-0.006209254,-0.005950693,-0.005658482,-0.004224199,0.001163092,0.008647855,0.016409496,0.025211784,0.032532228,0.042538143,0.049048108,0.056941743,0.064702648,0.071410023,0.078453525,0.084911187,0.09005519,0.09578189,0.099903689,0.102690546,0.104046145,0.106128509,0.106885029,0.107831972,1.294361142,1793,551,W01001821,Penylan 1,1713,9,5
air_quality,0.004049907,0.005172092,0.006664506,0.008615083,0.011111886,0.014745645,0.01879679,0.024242829,0.03028094,0.036216555,0.042829962,0.04907386,0.055085781,0.060884378,0.066352036,0.071515598,0.075946469,0.079959624,0.083488257,0.086498117,0.088967311,0.090428746,0.09058292,0.090054757,0.089478719,0.08892773,1.369970498,1941,808,W01001822,Penylan 2,1404,8,4
congestion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1941,808,W01001822,Penylan 2,1404,8,4
dampness,3.02e-08,5.05e-05,1.64e-05,8.27e-05,6.19e-05,0.000352702,0.000191877,0.000191351,0.000335324,0.000509401,0.000484396,0.000970691,0.000676521,0.000686437,0.000722581,0.000804622,0.00095329,0.000967729,0.001024869,0.001068667,0.001084547,0.001110091,0.001116911,0.001112357,0.001166281,0.001178417,0.016920592,1941,808,W01001822,Penylan 2,1404,8,4
diet_change,0.0,0.0,0.006857018,0.00688991,0.006839489,0.006763836,0.006680735,0.006595595,0.006510069,0.006424718,0.006339812,0.006255614,0.006172354,0.006090119,0.006008951,0.00592888,0.005849865,0.005771844,0.005694774,0.005618601,0.005543179,0.005468359,0.005394063,0.005320201,0.005246696,0.005173488,0.14543817,1941,808,W01001822,Penylan 2,1404,8,4
excess_cold,4.21e-06,0.000100219,0.000252589,0.000447537,0.000675134,0.002743709,0.002197728,0.003039081,0.004069687,0.007402232,0.006889821,0.010983612,0.010691195,0.012040192,0.013963734,0.017824034,0.018241588,0.02063586,0.022326112,0.022608796,0.024031362,0.023852361,0.023789757,0.025804927,0.026231886,0.02631104,0.327158403,1941,808,W01001822,Penylan 2,1404,8,4
excess_heat,3.74e-10,-1.77e-09,3.19e-09,-7.14e-09,-6.2e-09,-3.65e-08,-1.91e-09,6.23e-08,5.76e-08,2.45e-09,2.21e-07,1.27e-07,1.17e-08,1.72e-07,1.67e-07,4.59e-07,2.23e-07,2.47e-07,2.67e-07,2.86e-07,3.11e-07,3.17e-07,3.25e-07,3.28e-07,3.35e-07,5.47e-07,4.42e-06,1941,808,W01001822,Penylan 2,1404,8,4
